46	Brexit has had a negative effect on the people of England due to migration and rising unemployment. This has resulted in difficulty in finding employment, as well as issues with education, health, and daily living. However, establishing new industries could provide employment opportunities and enployment in other trading countries.
47	The Government argues that Brexit could result in increased costs for Britain when trading with other countries, and that it could take up to two years to negotiate new laws and trade agreements. They claim that Britain has been in the EU for too long and that a trial period is needed to find a new way of doing things. The Opposition argues that terrorist ideas are home-grown, not imported, and that an emphasis should be on the education system. The Government disagrees, claiming that most terrorists have radical Islamic views due to their Islamic descent. They also argue that there is a need to have more control over Britain's borders due to influx of migrants from Muslim countries, and fears that Turkey trying to push its way to visa-free travel could impact the community.
48	The UK is making a historical decision to leave the European Union, and the proponent believes it will be beneficial in the long run as an independent nation. The opponent refused to look at the EU constitution, but the proponent provided evidence from reliable sources, including the EU constitution, to support their argument. The proponent believes that Brexit will bring a more free, independent, and self-sufficient UK. Despite not being able to convince the opponent to look at the evidence, the proponent is confident that their argument will be proven right in the end.
49	The death penalty is expensive, unpredictable and does not deter crime. It also puts innocent lives at risk and does not help reduce crime rates. Spending the rest of one's life in prison is a much worse punishment than death, and the state should be mindful of its responsibility in taking a life. Ultimately, the decision to institute the death penalty should be left to individual states, as the implications of such a policy should be carefully considered.
50	In the United States, there is a controversy surrounding the death penalty. Some people argue that it is not effective at reducing crime, while others believe that it serves as a deterrent to potential criminals. The death penalty also carries a risk of wrongful executions, as demonstrated in the cases of Dudley Sharp and Justice For All. Additionally, research shows that death penalty cases are more expensive than life imprisonment without parole.
51	Rebuttal 1: The cost of a death penalty case can be less than a life without parole case due to the shorter trial process and lower appeal costs. Furthermore, some states have an "at-cost" policy for the death penalty, meaning the state is charged the same fee for a death penalty case as for a life without parole case.   Rebuttal 2: The death penalty has been upheld in several different states, from large states such as Texas and Georgia to smaller states such as Delaware and Hawaii. It is also used by the federal government and is active in 32 of the 50 United States. Furthermore, some countries in Europe and Asia such as Japan have also implemented the death penalty.   Rebuttal 3: The U.S. justice system has failed on rare occasions, but this does not mean the death penalty is necessarily flawed. The same can be said of any system in the world. Additionally, DNA testing is not always accurate and a false conviction can still occur with a life without parole sentence.  Rebuttal 4: Murder has always been considered an atrocious crime, regardless of the time period in which it was committed.  Rebuttal 5: This is speculation. Criminals may be deterred by the death penalty because they know the consequences of their actions are far more serious than they would be with a life without parole sentence. Additionally, criminals may seek the death penalty in order to receive a shorter trial process, which could allow them to spend less time in prison.
52	The death penalty exists to deter crime, to avenge the innocent, and to put fear into criminals and others who may consider breaking the law. Without the death penalty, crime rate would increase due to overcrowding in jails, criminals being set free, and a lack of fear amongst citizens. On the other hand, opponents of the death penalty argue that it is inhumane, can lead to wrongful executions, and does not have a deterrent effect on crime.
53	The death penalty is a good idea because it decreases the prisoner population, reduces the risk of criminals killing again, and is a good deterrent.
54	The death penalty is often perceived as a misuse of taxpayer dollars, but in some cases it can be less expensive than keeping a criminal in prison for life. Additionally, the death penalty is not always completely painless and innocent people have been wrongly executed in the last 20 years. Furthermore, the death penalty is applied unequally and it is a source of intimidation. It is also becoming increasingly used in a light manner, and criminals are aware that they will not face the harshest of punishments. As a result, the justice system is becoming more relaxed and criminals are not being deterred as much as they should be.
55	The death penalty is immoral because it gives the government the power to take an innocent person's life, and it is possible for someone to be wrongly convicted and sentenced to death. Additionally, the death penalty implies that a jury of 12 people is qualified to take life, which could lead to mob executions.
56	The death penalty is more expensive than keeping a person in prison for life, as it requires more resources and appeals to carry out the sentence. Furthermore, innocent people have been known to be executed in the past, which is a major issue with the death penalty. Additionally, life imprisonment prevents the perpetrator from committing other crimes and gives them access to mental health services, making it a more humane punishment.
57	The majority of people in the United States support the death penalty, so it is seen as a way to create justice and put the public's mind at ease. In the United Kingdom, prisons are more humane and do not rely on the degrading methods used in Arizona, so the death penalty is not seen as necessary.
58	1. Life imprisonment focuses on rehabilitation and forgiveness, while the death penalty focuses on vengeance and punishment, therefore life imprisonment is a more humane form of punishment. 2. The death penalty is expensive and prone to mistakes, while life imprisonment is cheaper and less prone to mistakes. 3. The death penalty is not an effective deterrent, while life imprisonment may be an effective deterrent depending on the situation.  4. Excessive use of the death penalty creates fear in society, while a more moderate use of life imprisonment and morality injections can provide better guidance to society. 5. The video supports the idea that the death penalty is not an effective form of punishment, as it is not a deterrent and can lead to the execution of innocent people.
59	Google is taking away our freedom by releasing products like Google Classroom and self-driving cars, which could potentially put every document on the internet and make paper obsolete. By controlling education and access to food and shopping, Google can control how people think. A man said (name withheld), “if Google buys Walmart, they can take over the world.” This is a dangerous situation, as Google is slowly taking away our freedom and changing the way we think.
60	Google has the advantage of being better known and having been around longer than Bing, which is beginning to gain more traction. While 33% of Google users said they would switch to Bing, 67% of people would not. This suggests that there is still room for growth for Bing, since many people are still unwilling to switch. In addition, the website Con provided does not necessarily represent the opinions of all people, so it is not clear that 67% of people will not use Bing instead of Google. Overall, the evidence suggests that while Google is popular and has the advantage of being established, Bing is catching up and has the potential to be a competitive alternative.
61	1. Google is a reliable source 2. Google is true so "pro must win" 3. Con: google said unreliable 4. Con search prove "google not reilable" 5. "reilable" not "reliable" 6. "Con is wrong" 7. "This is an argument" 8. "Con has no evidence" 9. "Disregard their argument" 10. Con is illuminati 11. "You can't trust con"
62	My opponent has failed to refute any point that I have made, which indicates that he is conceding this debate. Additionally, he mentions "things such as this" which suggests that Google is not the best search engine because of its safety flaws.
63	Microsoft has been running ads comparing Bing and Google, claiming that in a "blind comparison test" users preferred Bing 2:1. Despite these claims, many people express skepticism, as those who prefer Google are often biased parties that have never used Bing or don't use it regularly.
64	Google doesn't block results for "Authorities on subjects" and is merely protecting its assets/turf, just like every other existing company in the world.
65	Google has won the battle between newspapers and search engines, as it is the most used resource for finding news articles. As a result, newspapers are now focused on defining what "It's business" is, and whether or not paying Google for result slots constitutes as a form of "pay-to-play".
66	Google glass is a new technology that can be used to cheat on tests, but it is the responsibility of educators to find new methods of learning. There is still a level of learning that needs to take place in order to use google glass on a test, but testing may be an ineffective tool for learning. Perhaps public schools could help students learn more effectively if they were allowed to use google glass in a productive way.
67	Cities are designed to have all the available resources within reach for the populace to survive. These "Cities" have a common understanding of the way things need to work in order to "function". "Cities" have plenty of "safety" regulations that are governed by "law" which is enforced to "function". Even then of the countless number of ways that we have tried to guarantee safety through history--we have never been able to. "Crime" does exist within the populace and it is the only 100% certainty I see. So my objection to this statement would be, Logic cannot guarantee safety, Because there will always be an object that will purposefully circumvent commands that are expect a specific result to function. This I state as 100% guaranteed. If this is so, And bad and good are the measurement of success and the achievement of 100% is the criteria, Then I would say; The Google Review System is Bad. I would like to end this round with my single objection.
68	Google+ integration with YouTube has had numerous beneficial effects such as increased comment quality, better comment system, and more viewers and subscribers. The only argument against it is that it might decrease viewership and subscribers, which has not been proven, and some people are resistant to change. There is also the issue of "Bob's Army" spam, which is not inherently the fault of Google, but rather people's resistance to the integration. However, this has not been an issue in recent months, and is not a serious enough issue to warrant removal of the integration. Finally, forcing people to have a Google+ account is not a valid concern, as it is a free account with no harm to the user. In conclusion, the benefits of the integration far outweigh any potential issues, and it should stay as it is.
69	To go vegan and stop the murder of these animals would not only counter the effects of our evolution, but would also destroy the industries involved in the selling of these foods, which might mess up the economy. Plus, steak and bacon are amazing. I agree! But we should eat those thing from vegan based ingredients so we don't harm ourselves, non-human animals, or make people over-seas become even more impoverished. Sources: Records of Buckinghamshire, Volume 3, BPC Letterpress, 1870, p. 68. Jump up ^ Berry, Rynn. "A History of the Raw-Food Movement in the United States," in Brenda Davis and Vesanto Melina, Becoming Raw: The Essential Guide to Raw Vegan Diets, Book Publishing Company, 2010, p. 9ff. ^ Jump up to: a b Hart, James D. "Alcott, Amos Bronson," in The Oxford Companion to American Literature, Oxford University Press, 1995, p. 14. Also see Francis, Richard. Fruitlands: The Alcott Family and their Search for Utopia, Yale University Press, 2010. Jump up ^ "Vegan Diets Become More Popular, More Mainstream", Associated Press/CBS News, 5 January 2011: "Ethical vegans have a moral aversion to harming animals for human consumption ... though the term often is used to describe people who follow the diet, not the larger philosophy." Francione, Gary and Garner, Robert. The Animal Rights Debate: Abolition Or Regulation? Columbia University Press, 2010 (hereafter Francione and Garner 2010), p. 62: "Although veganism may represent a matter of diet or lifestyle for some, ethical veganism is a profound moral and political commitment to abolition on the individual level and extends not only to matters of food but also to the wearing or using of animal products. Ethical veganism is the personal rejection of the commodity status of nonhuman animals ..." "Veganism", Vegetarian Times, January 1989: "Webster's dictionary provides a most dry and limiting definition of the word 'vegan': 'one that consumes no animal food or dairy products.' This description explains dietary veganism, but so-called ethical vegans " and they are the majority " carry the philosophy further."
70	The vegan ethos is motivated by the recognition that neither man nor beast may be made an object to be sucked dry by the ruling classes. Vegans see ethical worth in all sentient beings and so refuse to partake in the reification of animals. Meat and leather represent the coercive transformation of a sentient being into an object to be sold and consumed. Swallowing semen is consensual act- the sperm is willingly expelled from the body with joy and vigor. Oral sex and the eager lapping that follows is not only wholly within the ethical bounds of veganism, it solves the inequalities vegans object to. In his semenal work, Marx noted: “In proportion as the exploitation of one individual by another is put an end to, the exploitation of one nation by another will also be put an end to. In proportion as the antagonism between classes within the nation vanishes, the hostility of one nation to another will come to an end.” Swallowing is an act which bridges the divide between classes. It removes antagonism as the donor appreciates the moral fortitude of the vegan for finishing the job through to the end.
71	The resolution is whether or not at least 99% of human adults should eat vegan in the entire world. Pro argues that veganism should be forced upon 99% of adult humans. Con argues that a vegan diet takes less acreage compared to an omnivorous diet, and that world hunger could be mitigated if more people decided to turn vegan. In regards to this, Pro’s argument that veganism should be forced upon 99% of adult humans is moot since it does not present evidence or reasons why veganism should be imposed on the majority of adults in the world. Additionally, Con’s argument that a vegan diet takes less acreage compared to an omnivorous diet and that world hunger could be mitigated if more people decided to turn vegan is supported by evidence. Thus, the resolution should be voted in favor of Con.
72	Bacon and steak are not really bacon and steak without the meat that goes into them. Also, in many countries, including America, the majority of the population eat meat. While some might argue that facon tastes better than bacon, it can be agreed that it does not taste the same. Plus, getting rid of the meat industry entirely would be different than transitioning from milk to soy (more milk is sold than soy anyways). With no more meat being sold, animals like pigs would no longer be useful, and many of them might be slaughtered. To cause everyone to go vegan might in a way support the cause you are fighting against. Humans aren't the only ones who kill living beings, many animals like tigers, lions, and sharks eat living beings to survive. We do not force them to eat plants though! Why are humans supposed to defy the laws of nature and stop eating something that has been part of our diet since the beginning of the human race?
73	Hippopotamuses are vegan, as they only eat grass, water plants, and such things, but they pretend to be lacto ovo vegetarians by eating eggs, milk, and cheese. Whales, porpoises, and pigs, however, are non-vegan carnivors, as they eat other animals.
74	Meat eaters are not ignorant in my opinion. I am sure there are many biologists, gastroenterologists, vets, and pro animal rights people who eat meat, me falling under the last one. Being at least one of the things on the preceding list should disqualify ignorance as a reason for eating meat. Personally, I enjoy meat because of preference. I understand what happens on farms, factories, butcher shops, restaurants, etc with meat. More selfish? Well, what's selfish? Selfish seems to mean that one cares for one's self without any regards to others. I will agree that selfish is a proper word to use. Meat eaters take advantage of life on earth for personal gain and pleasure. However, we as humans are way past selfish all together. Anyone taking part in the industrial revolution and the results of it are selfish. We take advantage of earth and the things of it for our own personal gain or pleasure. We chop down trees, we dirty up water, we burn oil and coal, we dig and landscape every other acre of earth, we capture animals and genetically change them to be our fluffy pets instead of letting them roam free in the environment, we run over squirrels, and instead of eating food that grows from our surroundings, we destroy land that is already there, plant new plants that aren't natural to the area, and then they take the crops and turn them in to something more desired. Simply put, humans are selfish. We all do things that destroy the environment for our personal gain with little regards for the environment. So, we as humans are selfish and care less about others for our own personal reasons. If this debate is how vegans are better and smarter than meat eaters, than this debate is not a good idea. You and I (I'm assuming you're a vegan) are only different because of our eating choices. We are both, at the end of the day are selfish, less caring beings because we are humans. You have been destructive to the environment for pleasure and personal gain, just as I have. So, I am a more selfish, less caring person than you are because I have different eating choices? I don't think that is a fair, honest analysis of a fellow human being.
75	Arguments about veganism being the solution to animal welfare and exploitation rely on the premise that animal welfare and exploitation are important enough to warrant drastic measures. The opponent suggests that animal testing, habitat destruction, and other activities that involve animal exploitation should also be addressed, but these activities are not as heavily regulated or scrutinized as the animal agriculture industry and thus are not priorities for animal rights activists. The opponent contends that veganism should not be the sole focus of animal welfare activism because other issues are equally, if not more, important.
76	Women today are more accepting of the practice of ingesting their partner's semen, however, some vegan women are ethically opposed to consuming animal products, including sperm. This is considered hypocritical since humans are a species of animal and sperm is produced by humans.
77	Vegan women who eat their partners' semen are being hypocritical because they are breaking their vow not to consume animal products, even though being vegetarian is a matter of choice rather than necessity in developed countries. Protein-rich animal products are high in nutritional value and the woman receives sustenance from her boyfriend's semen.
78	Most animals are vegans and vegetables are rich in essential nutrients nowhere to be found in meat and dairy. Vegetables and fruits are also rich in nutrients that you can never find in meat, such as chicken and beef, and cheese is an essential nutrient.
79	Nuclear energy has economic and environmental benefits, but also carries risks. Economically, it is expensive to build nuclear power plants, but it will gain us more energy than other sources. Environmentally, nuclear energy produces radioactive waste and can cause cancer if exposed to radiation. Despite this, we must use nuclear energy to stop global warming, as it burns up 95% of its energy without producing any CO2. We should trust in our technology and scientists to make nuclear energy safe and use it to solve our global warming crisis.
80	Nuclear energy is not as popular as alternative sources such as wind, hydro and solar due to the cost of start up and the toxic waste it produces. Magnetic energy is a possible alternative with potential to benefit everyone, but it is still in its infancy and a financial threat to the "Haliburtons of the world". Renewable energies such as wind, hydro and solar are more efficient, affordable and cleaner options with a greater capacity to be used by everyone.
81	Nuclear energy creates jobs that last until half of the worker's retirement age and is a reliable source of energy, but it comes with the downside of nuclear waste. The cost of this energy source is beneficial to the economy, but my opponent has failed to acknowledge that this is a debate about the merits of nuclear power compared to other forms, not whether other forms are better. Fusion reactors and the space elevator are both potential solutions to the nuclear waste problem, which will be available in the near future.
82	Nuclear energy has both positive and negative aspects. On the positive side, it is an efficient source of energy that produces less carbon dioxide emissions compared to other sources such as coal. On the negative side, it is associated with the risk of radiation leaks, the production of radioactive waste and the potential for nuclear accidents. In addition, the cost of nuclear energy is currently high and is likely to increase in the future. Finally, nuclear energy has a long-term environmental impact due to the radioactive waste it produces that needs to be stored safely for thousands of years.
